command,stop_manual_change,all_link_broadcast,Device Stop Manual Change  command.,Device Stop Manual Change  all_link_broadcast command.
command,stop_manual_change,all_link_cleanup_nak,Device Stop Manual Change  command.,Device Stop Manual Change  all_link_cleanup_nak command.
command,status_request,direct,Device Status Request  command.,Device Status Request  direct command.
command,status_request,direct_ack,Device Status Request  command.,Device Status Request  direct_ack command.
command,status_request,all_link_cleanup,Device Status Request  command.,Device Status Request  all_link_cleanup command.
command,status_request,all_link_cleanup_ack,Device Status Request  command.,Device Status Request  all_link_cleanup_ack command.
command,status_request,broadcast,Device Status Request  command.,Device Status Request  broadcast command.
command,status_request,direct_nak,Device Status Request  command.,Device Status Request  direct_nak command.
command,status_request,all_link_broadcast,Device Status Request  command.,Device Status Request  all_link_broadcast command.
command,status_request,all_link_cleanup_nak,Device Status Request  command.,Device Status Request  all_link_cleanup_nak command.
command,get_operating_flags,direct,Device Get Operating Flags  command.,Device Get Operating Flags  direct command.
command,get_operating_flags,direct_ack,Device Get Operating Flags  command.,Device Get Operating Flags  direct_ack command.
command,get_operating_flags,all_link_cleanup,Device Get Operating Flags  command.,Device Get Operating Flags  all_link_cleanup command.
command,get_operating_flags,all_link_cleanup_ack,Device Get Operating Flags  command.,Device Get Operating Flags  all_link_cleanup_ack command.
command,get_operating_flags,broadcast,Device Get Operating Flags  command.,Device Get Operating Flags  broadcast command.
command,get_operating_flags,direct_nak,Device Get Operating Flags  command.,Device Get Operating Flags  direct_nak command.
command,get_operating_flags,all_link_broadcast,Device Get Operating Flags  command.,Device Get Operating Flags  all_link_broadcast command.
command,get_operating_flags,all_link_cleanup_nak,Device Get Operating Flags  command.,Device Get Operating Flags  all_link_cleanup_nak command.
command,set_operating_flags,direct,Device Set Operating Flags  command.,Device Set Operating Flags  direct command.
command,set_operating_flags,direct_ack,Device Set Operating Flags  command.,Device Set Operating Flags  direct_ack command.
command,set_operating_flags,all_link_cleanup,Device Set Operating Flags  command.,Device Set Operating Flags  all_link_cleanup command.
command,set_operating_flags,all_link_cleanup_ack,Device Set Operating Flags  command.,Device Set Operating Flags  all_link_cleanup_ack command.
command,set_operating_flags,broadcast,Device Set Operating Flags  command.,Device Set Operating Flags  broadcast command.
command,set_operating_flags,direct_nak,Device Set Operating Flags  command.,Device Set Operating Flags  direct_nak command.
command,set_operating_flags,all_link_broadcast,Device Set Operating Flags  command.,Device Set Operating Flags  all_link_broadcast command.
command,set_operating_flags,all_link_cleanup_nak,Device Set Operating Flags  command.,Device Set Operating Flags  all_link_cleanup_nak command.
command,light_instant_change,direct,Device Light Instant Change  command.,Device Light Instant Change  direct command.
command,light_instant_change,direct_ack,Device Light Instant Change  command.,Device Light Instant Change  direct_ack command.
command,light_instant_change,all_link_cleanup,Device Light Instant Change  command.,Device Light Instant Change  all_link_cleanup command.
command,light_instant_change,all_link_cleanup_ack,Device Light Instant Change  command.,Device Light Instant Change  all_link_cleanup_ack command.
command,light_instant_change,broadcast,Device Light Instant Change  command.,Device Light Instant Change  broadcast command.
command,light_instant_change,direct_nak,Device Light Instant Change  command.,Device Light Instant Change  direct_nak command.
command,light_instant_change,all_link_broadcast,Device Light Instant Change  command.,Device Light Instant Change  all_link_broadcast command.
command,light_instant_change,all_link_cleanup_nak,Device Light Instant Change  command.,Device Light Instant Change  all_link_cleanup_nak command.
command,light_manually_turned_off,direct,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  direct command.
command,light_manually_turned_off,direct_ack,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  direct_ack command.
command,light_manually_turned_off,all_link_cleanup,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  all_link_cleanup command.
command,light_manually_turned_off,all_link_cleanup_ack,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  all_link_cleanup_ack command.
command,light_manually_turned_off,broadcast,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  broadcast command.
command,light_manually_turned_off,direct_nak,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  direct_nak command.
command,light_manually_turned_off,all_link_broadcast,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  all_link_broadcast command.
command,light_manually_turned_off,all_link_cleanup_nak,Device Light Manually Turned Off  command.,Device Light Manually Turned Off  all_link_cleanup_nak command.
command,reread_init_values,direct,Device Reread Init Values command.,Device Reread Init Values direct command.
command,reread_init_values,direct_ack,Device Reread Init Values command.,Device Reread Init Values direct_ack command.
command,reread_init_values,all_link_cleanup,Device Reread Init Values command.,Device Reread Init Values all_link_cleanup command.
command,reread_init_values,all_link_cleanup_ack,Device Reread Init Values command.,Device Reread Init Values all_link_cleanup_ack command.
command,reread_init_values,broadcast,Device Reread Init Values command.,Device Reread Init Values broadcast command.
command,reread_init_values,direct_nak,Device Reread Init Values command.,Device Reread Init Values direct_nak command.
command,reread_init_values,all_link_broadcast,Device Reread Init Values command.,Device Reread Init Values all_link_broadcast command.
command,reread_init_values,all_link_cleanup_nak,Device Reread Init Values command.,Device Reread Init Values all_link_cleanup_nak command.
command,remote_set_button_tap,direct,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  direct command.
command,remote_set_button_tap,direct_ack,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  direct_ack command.
command,remote_set_button_tap,all_link_cleanup,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  all_link_cleanup command.
command,remote_set_button_tap,all_link_cleanup_ack,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  all_link_cleanup_ack command.
command,remote_set_button_tap,broadcast,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  broadcast command.
command,remote_set_button_tap,direct_nak,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  direct_nak command.
command,remote_set_button_tap,all_link_broadcast,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  all_link_broadcast command.
command,remote_set_button_tap,all_link_cleanup_nak,Device Remote SET Button Tap  command.,Device Remote SET Button Tap  all_link_cleanup_nak command.
command,light_set_status,direct,Device Light Set Status  command.,Device Light Set Status  direct command.
command,light_set_status,direct_ack,Device Light Set Status  command.,Device Light Set Status  direct_ack command.
command,light_set_status,all_link_cleanup,Device Light Set Status  command.,Device Light Set Status  all_link_cleanup command.
command,light_set_status,all_link_cleanup_ack,Device Light Set Status  command.,Device Light Set Status  all_link_cleanup_ack command.
command,light_set_status,broadcast,Device Light Set Status  command.,Device Light Set Status  broadcast command.
command,light_set_status,direct_nak,Device Light Set Status  command.,Device Light Set Status  direct_nak command.
command,light_set_status,all_link_broadcast,Device Light Set Status  command.,Device Light Set Status  all_link_broadcast command.
command,light_set_status,all_link_cleanup_nak,Device Light Set Status  command.,Device Light Set Status  all_link_cleanup_nak command.
command,set_address_msb,direct,Device Set Address MSB  command.,Device Set Address MSB  direct command.
command,set_address_msb,direct_ack,Device Set Address MSB  command.,Device Set Address MSB  direct_ack command.
command,set_address_msb,all_link_cleanup,Device Set Address MSB  command.,Device Set Address MSB  all_link_cleanup command.
command,set_address_msb,all_link_cleanup_ack,Device Set Address MSB  command.,Device Set Address MSB  all_link_cleanup_ack command.
command,set_address_msb,broadcast,Device Set Address MSB  command.,Device Set Address MSB  broadcast command.
command,set_address_msb,direct_nak,Device Set Address MSB  command.,Device Set Address MSB  direct_nak command.
command,set_address_msb,all_link_broadcast,Device Set Address MSB  command.,Device Set Address MSB  all_link_broadcast command.
command,set_address_msb,all_link_cleanup_nak,Device Set Address MSB  command.,Device Set Address MSB  all_link_cleanup_nak command.
command,poke_one_byte,direct,Device Poke One Byte  command.,Device Poke One Byte  direct command.
command,poke_one_byte,direct_ack,Device Poke One Byte  command.,Device Poke One Byte  direct_ack command.
command,poke_one_byte,all_link_cleanup,Device Poke One Byte  command.,Device Poke One Byte  all_link_cleanup command.
command,poke_one_byte,all_link_cleanup_ack,Device Poke One Byte  command.,Device Poke One Byte  all_link_cleanup_ack command.
command,poke_one_byte,broadcast,Device Poke One Byte  command.,Device Poke One Byte  broadcast command.
command,poke_one_byte,direct_nak,Device Poke One Byte  command.,Device Poke One Byte  direct_nak command.
command,poke_one_byte,all_link_broadcast,Device Poke One Byte  command.,Device Poke One Byte  all_link_broadcast command.
command,poke_one_byte,all_link_cleanup_nak,Device Poke One Byte  command.,Device Poke One Byte  all_link_cleanup_nak command.
command,block_data_transfer,direct,Device Block Data Transfer  command.,Device Block Data Transfer  direct command.
command,block_data_transfer,direct_ack,Device Block Data Transfer  command.,Device Block Data Transfer  direct_ack command.
command,block_data_transfer,all_link_cleanup,Device Block Data Transfer  command.,Device Block Data Transfer  all_link_cleanup command.
command,block_data_transfer,all_link_cleanup_ack,Device Block Data Transfer  command.,Device Block Data Transfer  all_link_cleanup_ack command.
command,block_data_transfer,broadcast,Device Block Data Transfer  command.,Device Block Data Transfer  broadcast command.
command,block_data_transfer,direct_nak,Device Block Data Transfer  command.,Device Block Data Transfer  direct_nak command.
command,block_data_transfer,all_link_broadcast,Device Block Data Transfer  command.,Device Block Data Transfer  all_link_broadcast command.
command,block_data_transfer,all_link_cleanup_nak,Device Block Data Transfer  command.,Device Block Data Transfer  all_link_cleanup_nak command.
command,peek_one_byte,direct,Device Peek One Byte  command.,Device Peek One Byte  direct command.
command,peek_one_byte,direct_ack,Device Peek One Byte  command.,Device Peek One Byte  direct_ack command.
command,peek_one_byte,all_link_cleanup,Device Peek One Byte  command.,Device Peek One Byte  all_link_cleanup command.
command,peek_one_byte,all_link_cleanup_ack,Device Peek One Byte  command.,Device Peek One Byte  all_link_cleanup_ack command.
command,peek_one_byte,broadcast,Device Peek One Byte  command.,Device Peek One Byte  broadcast command.
command,peek_one_byte,direct_nak,Device Peek One Byte  command.,Device Peek One Byte  direct_nak command.
command,peek_one_byte,all_link_broadcast,Device Peek One Byte  command.,Device Peek One Byte  all_link_broadcast command.
command,peek_one_byte,all_link_cleanup_nak,Device Peek One Byte  command.,Device Peek One Byte  all_link_cleanup_nak command.
command,peek_one_byte_internal,direct,Device Peek One Byte Internal command.,Device Peek One Byte Internal direct command.
command,peek_one_byte_internal,direct_ack,Device Peek One Byte Internal command.,Device Peek One Byte Internal direct_ack command.
command,peek_one_byte_internal,all_link_cleanup,Device Peek One Byte Internal command.,Device Peek One Byte Internal all_link_cleanup command.
command,peek_one_byte_internal,all_link_cleanup_ack,Device Peek One Byte Internal command.,Device Peek One Byte Internal all_link_cleanup_ack command.
command,peek_one_byte_internal,broadcast,Device Peek One Byte Internal command.,Device Peek One Byte Internal broadcast command.
command,peek_one_byte_internal,direct_nak,Device Peek One Byte Internal command.,Device Peek One Byte Internal direct_nak command.
command,peek_one_byte_internal,all_link_broadcast,Device Peek One Byte Internal command.,Device Peek One Byte Internal all_link_broadcast command.
command,peek_one_byte_internal,all_link_cleanup_nak,Device Peek One Byte Internal command.,Device Peek One Byte Internal all_link_cleanup_nak command.
command,poke_one_byte_internal,direct,Device Poke One Byte Internal command.,Device Poke One Byte Internal direct command.
command,poke_one_byte_internal,direct_ack,Device Poke One Byte Internal command.,Device Poke One Byte Internal direct_ack command.
command,poke_one_byte_internal,all_link_cleanup,Device Poke One Byte Internal command.,Device Poke One Byte Internal all_link_cleanup command.
command,poke_one_byte_internal,all_link_cleanup_ack,Device Poke One Byte Internal command.,Device Poke One Byte Internal all_link_cleanup_ack command.
command,poke_one_byte_internal,broadcast,Device Poke One Byte Internal command.,Device Poke One Byte Internal broadcast command.
command,poke_one_byte_internal,direct_nak,Device Poke One Byte Internal command.,Device Poke One Byte Internal direct_nak command.
command,poke_one_byte_internal,all_link_broadcast,Device Poke One Byte Internal command.,Device Poke One Byte Internal all_link_broadcast command.
